priority_rank,security_id,current_ticker,current_exchange,candidate_sources,liquidity_signal,active_frequency_signal,index_market_importance_signal,index_market_importance_value,size_market_cap_signal,exchange_preference_value,identity_confidence_signal,identity_confidence_value,strategic_relevance_signal,strategic_relevance_value,available_weight,priority_score,priority_tier,popularity_signal,research_eligibility_effect
323,KBS:UPCOM:AIC,AIC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
324,KBS:UPCOM:ALV,ALV,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
325,KBS:UPCOM:ATG,ATG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
326,KBS:UPCOM:BHP,BHP,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
327,KBS:UPCOM:BIG,BIG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
328,KBS:UPCOM:BIO,BIO,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
329,KBS:UPCOM:BLN,BLN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
330,KBS:UPCOM:BMF,BMF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
331,KBS:UPCOM:BMV,BMV,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
332,KBS:UPCOM:BRS,BRS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
333,KBS:UPCOM:BSH,BSH,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
334,KBS:UPCOM:BSL,BSL,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
335,KBS:UPCOM:BSP,BSP,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
336,KBS:UPCOM:BSQ,BSQ,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
337,KBS:UPCOM:BTU,BTU,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
338,KBS:UPCOM:BVG,BVG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
339,KBS:UPCOM:C4G,C4G,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
340,KBS:UPCOM:C92,C92,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
341,KBS:UPCOM:CAT,CAT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
342,KBS:UPCOM:CBI,CBI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
343,KBS:UPCOM:CBS,CBS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
344,KBS:UPCOM:CC1,CC1,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
345,KBS:UPCOM:CDR,CDR,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
346,KBS:UPCOM:CHS,CHS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
347,KBS:UPCOM:CI5,CI5,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
348,KBS:UPCOM:CID,CID,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
349,KBS:UPCOM:CKA,CKA,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
350,KBS:UPCOM:CKD,CKD,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
351,KBS:UPCOM:CLX,CLX,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
352,KBS:UPCOM:CMD,CMD,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
353,KBS:UPCOM:CMF,CMF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
354,KBS:UPCOM:CMI,CMI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
355,KBS:UPCOM:CNC,CNC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
356,KBS:UPCOM:CNN,CNN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
357,KBS:UPCOM:CNT,CNT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
358,KBS:UPCOM:CPI,CPI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
359,KBS:UPCOM:CQT,CQT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
360,KBS:UPCOM:CTW,CTW,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
361,KBS:UPCOM:CVN,CVN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
362,KBS:UPCOM:DC1,DC1,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
363,KBS:UPCOM:DCT,DCT,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
364,KBS:UPCOM:DDV,DDV,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
365,KBS:UPCOM:DHB,DHB,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
366,KBS:UPCOM:DID,DID,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
367,KBS:UPCOM:DNA,DNA,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
368,KBS:UPCOM:DNH,DNH,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
369,KBS:UPCOM:DNL,DNL,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
370,KBS:UPCOM:DNW,DNW,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
371,KBS:UPCOM:DP1,DP1,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
372,KBS:UPCOM:DPC,DPC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
373,KBS:UPCOM:DRI,DRI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
374,KBS:UPCOM:DTC,DTC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
375,KBS:UPCOM:DTI,DTI,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
376,KBS:UPCOM:DWS,DWS,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
377,KBS:UPCOM:E12,E12,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
378,KBS:UPCOM:EIC,EIC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
379,KBS:UPCOM:FIC,FIC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
380,KBS:UPCOM:FOC,FOC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
381,KBS:UPCOM:FOX,FOX,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
382,KBS:UPCOM:GGG,GGG,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
383,KBS:UPCOM:GPC,GPC,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
384,KBS:UPCOM:GSM,GSM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
385,KBS:UPCOM:H11,H11,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
386,KBS:UPCOM:HAF,HAF,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
387,KBS:UPCOM:HAM,HAM,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
388,KBS:UPCOM:HAN,HAN,UPCOM,CURRENT_500,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,SIGNAL_UNAVAILABLE,,SIGNAL_UNAVAILABLE,20,PROVISIONAL_CURRENT_UNIVERSE,60,SIGNAL_UNAVAILABLE,,40,20.0,NORMAL,POPULARITY_SIGNAL_NOT_AVAILABLE,NONE_ACQUISITION_ORDER_ONLY
