snapshot_date,security_id,candidate_source,market_experiment_eligible
2026-08-28,KBS:UPCOM:HNG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HNM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HPH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HPT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HTM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HWS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ICI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ICN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:IFS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ILA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ILC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ILS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:IST,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:JOS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:KHW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:KIP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:L43,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:L62,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:L63,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:LAI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:LIC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:LLM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:LMI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:LTC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MDF,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MEC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MFS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MGC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MGG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MPC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MSR,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:MVN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NAU,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NBT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ND2,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NOS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NQN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NTT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NTW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:NUE,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ODE,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:OIL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PCC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PCF,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PCG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PFL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PHP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PHS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:POM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PVE,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PVL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PVX,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PWA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PWS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PXA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PXI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PXM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:PXS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QBS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QCC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QHW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QNC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QNS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QNW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QPH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:QSP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:RIC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:S74,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SBD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SBM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SCD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SCJ,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SCL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SD2,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SD7,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SDP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SEA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SGB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SGS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SID,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SJG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SKV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SRB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SSG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SSH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:STT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SWC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:SZG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TAR,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TDB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TDS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TED,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TGP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:THW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TIS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TLP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TNW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TOS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TOW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TSD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TST,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TTD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TTG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TTS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TUG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TV1,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:TVN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:UDC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:USC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VAV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VCP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VCR,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VDN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VEA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VGG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VGI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VGT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VHG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VIM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VIN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VIW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VKC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VLG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VLW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VNB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VNZ,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VPR,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VSE,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VST,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VTK,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:VW3,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:WSB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:XMC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:XMD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:XMP,C5_BASELINE_500,True
