calinski_harabasz,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
10.164572728396351,"{""0"": 5, ""1"": 5}",True,0.8403931602793808,13.21253208586692,2,0.4072837326803797,2024-11-29
8.22248603643875,"{""0"": 4, ""1"": 5, ""2"": 1}",True,0.5911141013012426,8.957144386746366,3,0.3398829498851525,2024-11-29
11.506513636941655,"{""0"": 4, ""1"": 3, ""2"": 1, ""3"": 2}",True,0.5078004625726086,4.442301071380408,4,0.38834948770589545,2024-11-29
18.748043383195267,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 2}",True,0.41680609561216353,1.8751834507725869,5,0.4723477527022971,2024-11-29
20.78534736549743,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1}",True,0.36157279087479566,1.1118653591075496,6,0.4108613439666933,2024-11-29
21.279093615295096,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.2836642610273745,0.6887338961372454,7,0.30636423931547535,2024-11-29
31.15691164706573,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.1904697874527328,0.2726053666685823,8,0.22237185400154078,2024-11-29
42.23027074599952,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.09825445460488347,0.0885367968130434,9,0.13627636984466407,2024-11-29
8.356133872526144,"{""0"": 6, ""1"": 4}",True,0.8388213956959796,14.67339420614151,2,0.3980236214831346,2024-12-31
11.321909428285165,"{""0"": 4, ""1"": 3, ""2"": 3}",True,0.6590031768910027,7.084107517188362,3,0.4597145194442104,2024-12-31
11.841545354618678,"{""0"": 3, ""1"": 1, ""2"": 3, ""3"": 3}",True,0.5190972315447341,4.334776100703168,4,0.42787781319215584,2024-12-31
13.649207161130564,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 3}",True,0.3703288341783243,2.516912450068549,5,0.4324298625931097,2024-12-31
24.019808677473502,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1}",True,0.2930211314836639,0.966969581106499,6,0.4132464561987192,2024-12-31
34.19101021806432,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",True,0.18778321105228485,0.4323886766545989,7,0.3511669851688054,2024-12-31
93.27120746950074,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}",True,0.10774303237429854,0.09161725728701399,8,0.32512246917349996,2024-12-31
